Šifra kupca;Ime kupca;Št.raèuna;Datum;Predraèun;Št. predraèuna;Predraèun velja do;V tranzitu;Poslati na ime;Poslati na naslov-1vrst.;Poslati na naslov-2vrst.;V mesto;V državo;Na poštno štev.;Poslati v državo;Naroèilo kupca;Dostava;Datum pošilj.;Zapade;Znesek popusta;Datum popusta;Prikazani pogoji;Št.dobavnice;Šifra prodajalca;Konto terjatev;Znesek terjatev;OE/Skladišèe;Opomba raèuna;Opombe natisne za artiklom;Promet - zaèetno stanje;Datum plaèila;Število elementov;Dodeli naroè. prodaje;Št. naroèila;Distribucija naroèila;Kolièina;Artikel;Opis;Konto GK;Cena;Vrsta davka;Znesek;Konto zaloge;Konto stroškov prodaje;Znesek stroš. prodaje;Posel;Davène stopnje;Obdobje prometa;Štev. prometa;Šifra davka;Tip vrstice;Rabat;Datum knjiženja;Knjiženje - oseba;Datum prejema raèuna;Tip oprostitve;Vrsta raèuna;Št.obrazca za vraèilo davka;Lokacija;Valuta;Teèaj;Banka;Datum teèaja;Tiskanje v valuti?;Cena enote - tekst;Vneseni znesek;Poslovni raèun;Model in sklic za plaèilo;Datum obraèunanega DDV;Št. izdaje 1;Št. izdaje 2;Št. izdaje 3;Št. izdaje 4;Št. izdaje 5;Št. izdaje 6;Št. izdaje 7;Št. izdaje 8;Št. izdaje 9;Št. izdaje 10;Št. izdaje 11;Št. izdaje 12;Št. izdaje 13;Št. izdaje 14;Št. izdaje 15;Št. izdaje 16;Št. izdaje 17;Št. izdaje 18;Št. izdaje 19;Št. izdaje 20;Št. izdaje 21;Št. izdaje 22;Št. izdaje 23;Št. izdaje 24;Št. izdaje 25;Št. izdaje 26;Št. izdaje 27;Št. izdaje 28;Št. izdaje 29;Št. izdaje 30;Št. izdaje 31;Št. izdaje 32;Št. izdaje 33;Št. izdaje 34;Št. izdaje 35;Št. izdaje 36;Št. izdaje 37;Št. izdaje 38;Št. izdaje 39;Št. izdaje 40;Št. izdaje 41;Št. izdaje 42;Št. izdaje 43;Št. izdaje 44;Št. izdaje 45;Št. izdaje 46;Št. izdaje 47;Št. izdaje 48;Št. izdaje 49;Št. izdaje 50;Predplaèilo
BIROGRAFIKA BORI;BIROGRAFIKA BORI d.o.o.;17/0342;18.04.17;Ne;;;Ne;BIROGRAFIKA BORI d.o.o.;Linhartova cesta 001;;;;1000;;;Osebni prevzem;18.04.17;17.06.17;0,00000;18.04.17;Zapade v 60 dneh;;;120000;4136,08000;SPLOŠNO;;Ne;Ne;;3;Ne;;0;1,00000;760;OPRAVLJENE GRAFIÈNE STORITVE PO DOB. 14/2017;760000;3390,23000;0;-3390,23000;500000;500000;0,00000;;;32;87;D22;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;3.390,2300000001001000000000000;0,00000;03106-1000813505;00 342;18.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
BIROGRAFIKA BORI;BIROGRAFIKA BORI d.o.o.;17/0342;18.04.17;Ne;;;Ne;BIROGRAFIKA BORI d.o.o.;Linhartova cesta 001;;;;1000;;;Osebni prevzem;18.04.17;17.06.17;0,00000;18.04.17;Zapade v 60 dneh;;;120000;4136,08000;SPLOŠNO;;Ne;Ne;;3;Ne;;0;0,00000;;PRILOGA: DOB. 14/2017, NAROÈILO: 63 X.;760000;0,00000;0;-0,00000;;;0,00000;;;32;87;;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;;0,00000;03106-1000813505;00 342;18.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
ROLGRAF;ROLGRAF;17/0343;20.04.17;Ne;;;Ne;ROLGRAF;LITOSTROJSKA 58;;;;1000;;;Osebni prevzem;20.04.17;20.05.17;0,00000;20.04.17;Zapade v 30 dneh;;;120000;285,03000;SPLOŠNO;;Ne;Ne;;2;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-51,40000;;;0,00000;;D22;32;88;;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;;0,00000;03106-1000813505;00 342;20.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
ROLGRAF;ROLGRAF;17/0343;20.04.17;Ne;;;Ne;ROLGRAF;LITOSTROJSKA 58;;;;1000;;;Osebni prevzem;20.04.17;20.05.17;0,00000;20.04.17;Zapade v 30 dneh;;;120000;285,03000;SPLOŠNO;;Ne;Ne;;2;Ne;;0;3050,00000;1;Plastifikacija MAT B2, 1/0, OVITEK IKS, DN.4095;760000;0,07660;0;-233,63000;500000;500000;0,00000;;;32;88;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0766000000999999960000000;0,00000;03106-1000813505;00 342;20.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SALOMON D.O.O.;SALOMON D.O.O.;17/0344;21.04.17;Ne;;;Ne;SALOMON D.O.O.;PAPIRNIŠKI TRG  17;;;;1260;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;1080,22000;SPLOŠNO;;Ne;Ne;;4;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-194,79000;;;0,00000;;D22;32;89;;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;;0,00000;03106-1000813505;00 344;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SALOMON D.O.O.;SALOMON D.O.O.;17/0344;21.04.17;Ne;;;Ne;SALOMON D.O.O.;PAPIRNIŠKI TRG  17;;;;1260;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;1080,22000;SPLOŠNO;;Ne;Ne;;4;Ne;;0;5740,00000;2;Plastifikacija SIJAJ B2, 1/0, AVENIJA ŠT.5/17, DN.1712258;760000;0,05320;0;-305,37000;500000;500000;0,00000;;;32;89;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0532000000999999990000000;0,00000;03106-1000813505;00 344;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SALOMON D.O.O.;SALOMON D.O.O.;17/0344;21.04.17;Ne;;;Ne;SALOMON D.O.O.;PAPIRNIŠKI TRG  17;;;;1260;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;1080,22000;SPLOŠNO;;Ne;Ne;;4;Ne;;0;3070,00000;2;Plastifikacija SIJAJ B2, 1/0, DOM 2 ŠT. 3/17, DN.171244;760000;0,05430;0;-166,70000;500000;500000;0,00000;;;32;89;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0543000001000000020000000;0,00000;03106-1000813505;00 344;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SALOMON D.O.O.;SALOMON D.O.O.;17/0344;21.04.17;Ne;;;Ne;SALOMON D.O.O.;PAPIRNIŠKI TRG  17;;;;1260;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;1080,22000;SPLOŠNO;;Ne;Ne;;4;Ne;;0;5180,00000;2;Plastifikacija SIJAJ B2, 1/0, INTERVJUJI OVITEK, DN.171300;760000;0,07980;0;-413,36000;500000;500000;0,00000;;;32;89;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0798000000999999900000000;0,00000;03106-1000813505;00 344;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO PRINT;STUDIO PRINT, d.o.o.;17/0345;21.04.17;Ne;;;Ne;STUDIO PRINT, d.o.o.;Brnèièeva ulica 23 B;;;;1231;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;850,35000;SPLOŠNO;;Ne;Ne;;10;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-153,34000;;;0,00000;;D22;32;90;;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;;0,00000;03106-1000813505;00 342;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO PRINT;STUDIO PRINT, d.o.o.;17/0345;21.04.17;Ne;;;Ne;STUDIO PRINT, d.o.o.;Brnèièeva ulica 23 B;;;;1231;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;850,35000;SPLOŠNO;;Ne;Ne;;10;Ne;;0;270,00000;3;Plastifikacija SIJAJ B3, 1/0, NOVA MUZIKA V NEW YORKU;760000;0,04000;0;-10,80000;500000;500000;0,00000;;;32;90;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0400000001000000020000000;0,00000;03106-1000813505;00 342;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO PRINT;STUDIO PRINT, d.o.o.;17/0345;21.04.17;Ne;;;Ne;STUDIO PRINT, d.o.o.;Brnèièeva ulica 23 B;;;;1231;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;850,35000;SPLOŠNO;;Ne;Ne;;10;Ne;;0;180,00000;2;Plastifikacija SIJAJ B2, 1/0, TELEMACH BLOK;760000;0,05600;0;-10,08000;500000;500000;0,00000;;;32;90;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0560000001000000030000000;0,00000;03106-1000813505;00 342;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO PRINT;STUDIO PRINT, d.o.o.;17/0345;21.04.17;Ne;;;Ne;STUDIO PRINT, d.o.o.;Brnèièeva ulica 23 B;;;;1231;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;850,35000;SPLOŠNO;;Ne;Ne;;10;Ne;;0;60,00000;13;Plastificiranje MAT A2, 1/0, VOBLER LOTO;760000;0,07000;0;-4,20000;500000;500000;0,00000;;;32;90;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0700000001000000010000000;0,00000;03106-1000813505;00 342;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO PRINT;STUDIO PRINT, d.o.o.;17/0345;21.04.17;Ne;;;Ne;STUDIO PRINT, d.o.o.;Brnèièeva ulica 23 B;;;;1231;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;850,35000;SPLOŠNO;;Ne;Ne;;10;Ne;;0;270,00000;13;Plastificiranje MAT A2, 1/0, MAPA MIN;760000;0,07000;0;-18,90000;500000;500000;0,00000;;;32;90;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0700000001000000010000000;0,00000;03106-1000813505;00 342;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO PRINT;STUDIO PRINT, d.o.o.;17/0345;21.04.17;Ne;;;Ne;STUDIO PRINT, d.o.o.;Brnèièeva ulica 23 B;;;;1231;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;850,35000;SPLOŠNO;;Ne;Ne;;10;Ne;;0;1030,00000;14;Plastificiranje MAT A3, 1/0, OVITEK GRAPPHISOFT;760000;0,05200;0;-53,56000;500000;500000;0,00000;;;32;90;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0520000000999999990000000;0,00000;03106-1000813505;00 342;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO PRINT;STUDIO PRINT, d.o.o.;17/0345;21.04.17;Ne;;;Ne;STUDIO PRINT, d.o.o.;Brnèièeva ulica 23 B;;;;1231;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;850,35000;SPLOŠNO;;Ne;Ne;;10;Ne;;0;1800,00000;14;Plastificiranje MAT A3, 1/0, OVITEK SLEDENJE;760000;0,05200;0;-93,60000;500000;500000;0,00000;;;32;90;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0520000000999999990000000;0,00000;03106-1000813505;00 342;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO PRINT;STUDIO PRINT, d.o.o.;17/0345;21.04.17;Ne;;;Ne;STUDIO PRINT, d.o.o.;Brnèièeva ulica 23 B;;;;1231;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;850,35000;SPLOŠNO;;Ne;Ne;;10;Ne;;0;10100,00000;6;Plastifikacija SIJAJ A2, 1/0, MAPA MONDIAL;760000;0,04800;0;-484,80000;500000;500000;0,00000;;;32;90;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0480000001000000020000000;0,00000;03106-1000813505;00 342;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO PRINT;STUDIO PRINT, d.o.o.;17/0345;21.04.17;Ne;;;Ne;STUDIO PRINT, d.o.o.;Brnèièeva ulica 23 B;;;;1231;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;850,35000;SPLOŠNO;;Ne;Ne;;10;Ne;;0;65,00000;7;Plastifikacija SIJAJ A3, 1/1, VIZITKE TEAM BUILDNING;760000;0,07800;0;-5,07000;500000;500000;0,00000;;;32;90;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0780000000999999940000000;0,00000;03106-1000813505;00 342;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO PRINT;STUDIO PRINT, d.o.o.;17/0345;21.04.17;Ne;;;Ne;STUDIO PRINT, d.o.o.;Brnèièeva ulica 23 B;;;;1231;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;850,35000;SPLOŠNO;;Ne;Ne;;10;Ne;;0;2,00000;18;PRIPRAVA;760000;8,00000;0;-16,00000;500000;500000;0,00000;;;32;90;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;8,0000000001000000000000000;0,00000;03106-1000813505;00 342;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SPONKA COMM D.O.O.;SPONKA COMM D.O.O.;17/0346;21.04.17;Ne;;;Ne;SPONKA COMM D.O.O.;TVRGLOVSKA 6A;;;;1230;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;328,97000;SPLOŠNO;;Ne;Ne;;5;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-59,32000;;;0,00000;;D22;32;91;;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;;0,00000;03106-1000813505;00 346;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SPONKA COMM D.O.O.;SPONKA COMM D.O.O.;17/0346;21.04.17;Ne;;;Ne;SPONKA COMM D.O.O.;TVRGLOVSKA 6A;;;;1230;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;328,97000;SPLOŠNO;;Ne;Ne;;5;Ne;;0;210,00000;13;Plastificiranje MAT A2, 1/0, MAPA AURORA;760000;0,07000;0;-14,70000;500000;500000;0,00000;;;32;91;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0700000001000000010000000;0,00000;03106-1000813505;00 346;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SPONKA COMM D.O.O.;SPONKA COMM D.O.O.;17/0346;21.04.17;Ne;;;Ne;SPONKA COMM D.O.O.;TVRGLOVSKA 6A;;;;1230;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;328,97000;SPLOŠNO;;Ne;Ne;;5;Ne;;0;225,00000;11;Plastifikacija MAT B4, 1/1, VIZITKIE BALOH;760000;0,08600;0;-19,35000;500000;500000;0,00000;;;32;91;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0860000000999999880000000;0,00000;03106-1000813505;00 346;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SPONKA COMM D.O.O.;SPONKA COMM D.O.O.;17/0346;21.04.17;Ne;;;Ne;SPONKA COMM D.O.O.;TVRGLOVSKA 6A;;;;1230;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;328,97000;SPLOŠNO;;Ne;Ne;;5;Ne;;0;2650,00000;3;Plastifikacija SIJAJ B3, 1/0, ŠKATLICE ROSA;760000;0,04000;0;-106,00000;500000;500000;0,00000;;;32;91;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0400000001000000020000000;0,00000;03106-1000813505;00 346;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SPONKA COMM D.O.O.;SPONKA COMM D.O.O.;17/0346;21.04.17;Ne;;;Ne;SPONKA COMM D.O.O.;TVRGLOVSKA 6A;;;;1230;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;328,97000;SPLOŠNO;;Ne;Ne;;5;Ne;;0;1620,00000;1;Plastifikacija MAT B2, 1/0, MAPA ŠOLSKI CENTER KRANJ;760000;0,08000;0;-129,60000;500000;500000;0,00000;;;32;91;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0800000000999999960000000;0,00000;03106-1000813505;00 346;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA JANUŠ D.O.O;TISKARNA JANUŠ D.O.O.;17/0347;21.04.17;Ne;;;Ne;TISKARNA JANUŠ D.O.O.;STERNADOVA 12;;;;1210;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;737,00000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-132,90000;;;0,00000;;D22;32;92;;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;;0,00000;03106-1000813505;00 347;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA JANUŠ D.O.O;TISKARNA JANUŠ D.O.O.;17/0347;21.04.17;Ne;;;Ne;TISKARNA JANUŠ D.O.O.;STERNADOVA 12;;;;1210;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;737,00000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;350,00000;15;Plastifikacija 70/33, 1/0 SIJAJ, CD-POPEVKA, DN.483;760000;0,04800;0;-16,80000;500000;500000;0,00000;;;32;92;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0480000001000000020000000;0,00000;03106-1000813505;00 347;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA JANUŠ D.O.O;TISKARNA JANUŠ D.O.O.;17/0347;21.04.17;Ne;;;Ne;TISKARNA JANUŠ D.O.O.;STERNADOVA 12;;;;1210;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;737,00000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;1050,00000;2;Plastifikacija SIJAJ B2, 1/1, PERSENOSAN, DN.486;760000;0,10200;0;-107,10000;500000;500000;0,00000;;;32;92;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,1020000000999999900000000;0,00000;03106-1000813505;00 347;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA JANUŠ D.O.O;TISKARNA JANUŠ D.O.O.;17/0347;21.04.17;Ne;;;Ne;TISKARNA JANUŠ D.O.O.;STERNADOVA 12;;;;1210;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;737,00000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;1580,00000;12;Plastificiranje MAT A1, 1/0, OMEGA AIR, DN.605;760000;0,12000;0;-189,60000;500000;500000;0,00000;;;32;92;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,1200000000999999900000000;0,00000;03106-1000813505;00 347;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA JANUŠ D.O.O;TISKARNA JANUŠ D.O.O.;17/0347;21.04.17;Ne;;;Ne;TISKARNA JANUŠ D.O.O.;STERNADOVA 12;;;;1210;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;737,00000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;400,00000;9;Plastifikacija MAT B1, 1/0, FINAL CONTDOWN, DN.598;760000;0,16000;0;-64,00000;500000;500000;0,00000;;;32;92;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,1600000001000000100000000;0,00000;03106-1000813505;00 347;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA JANUŠ D.O.O;TISKARNA JANUŠ D.O.O.;17/0347;21.04.17;Ne;;;Ne;TISKARNA JANUŠ D.O.O.;STERNADOVA 12;;;;1210;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;737,00000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;1100,00000;13;Plastificiranje MAT A2, 1/0, OMEGA AIR, DN.620;760000;0,06700;0;-73,70000;500000;500000;0,00000;;;32;92;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0670000000999999980000000;0,00000;03106-1000813505;00 347;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA JANUŠ D.O.O;TISKARNA JANUŠ D.O.O.;17/0347;21.04.17;Ne;;;Ne;TISKARNA JANUŠ D.O.O.;STERNADOVA 12;;;;1210;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;737,00000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;100,00000;15;Plastifikacija B2 ANTI SCRACH, 1/0, NEBEŠKI ÈLOVEK;760000;0,18000;0;-18,00000;500000;500000;0,00000;;;32;92;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,1800000001000000000000000;0,00000;03106-1000813505;00 347;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA JANUŠ D.O.O;TISKARNA JANUŠ D.O.O.;17/0347;21.04.17;Ne;;;Ne;TISKARNA JANUŠ D.O.O.;STERNADOVA 12;;;;1210;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;737,00000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;550,00000;5;Plastifikacija SIJAJ A1, 1/0, RAZGLEDNICE, DN.532;760000;0,09300;0;-51,15000;500000;500000;0,00000;;;32;92;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0930000000999999940000000;0,00000;03106-1000813505;00 347;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA JANUŠ D.O.O;TISKARNA JANUŠ D.O.O.;17/0347;21.04.17;Ne;;;Ne;TISKARNA JANUŠ D.O.O.;STERNADOVA 12;;;;1210;;;Osebni prevzem;21.04.17;20.06.17;0,00000;21.04.17;Zapade v 60 dneh;;;120000;737,00000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;1250,00000;13;Plastificiranje MAT A2, 1/0, JUB OVITEK;760000;0,06700;0;-83,75000;500000;500000;0,00000;;;32;92;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,0670000000999999980000000;0,00000;03106-1000813505;00 347;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
DANILO AMBROŽ S.P.;DANILO AMBROŽ S.P.;17/0348;21.04.17;Ne;;;Ne;DANILO AMBROŽ S.P.;Vrhniška cesta 128;;;;1354;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;34,65000;SPLOŠNO;;Ne;Ne;;4;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-6,25000;;;0,00000;;D22;32;93;;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;;0,00000;03106-1000813505;00 348;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
DANILO AMBROŽ S.P.;DANILO AMBROŽ S.P.;17/0348;21.04.17;Ne;;;Ne;DANILO AMBROŽ S.P.;Vrhniška cesta 128;;;;1354;;;Osebni prevzem;21.04.17;21.05.17;0,00000;21.04.17;Zapade v 30 dneh;;;120000;34,65000;SPLOŠNO;;Ne;Ne;;4;Ne;;0;80,00000;10;Plastifikacija MAT B3, 1/1, HEROES OF TROY;760000;0,12400;0;-9,92000;500000;500000;0,00000;;;32;93;D22;0;0,00000;26.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;26.04.17;Ne;0,1240000000999999900000000;0,00000;03106-1000813505;00 348;21.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
